ProductID,ProductName,Category,SubCategory,Brand,SupplierID,CostPrice,ListPrice,MarginPct,IsActive,LaunchDate,Weight_kg
PRD00917,Water Bottle Max,Home & Kitchen,Kitchen Storage,Brand27,SUP187,3656.95,5676.23,35.57,True,2018-04-06,21.96
PRD00918,Water Bottle Eco,Home & Kitchen,Kitchen Storage,Brand27,SUP139,5741.68,8288.83,30.73,True,2022-04-03,0.66
PRD00919,Water Bottle Plus,Home & Kitchen,Kitchen Storage,Brand24,SUP186,1063.78,1545.29,31.16,True,2018-08-12,2.82
PRD00920,Water Bottle Eco,Home & Kitchen,Kitchen Storage,Brand20,SUP025,7573.7,11269.24,32.79,True,2021-11-24,14.42
PRD00921,Water Bottle Eco,home & kitchen,Kitchen Storage,Brand42,SUP161,4151.08,6414.61,35.29,True,2022-01-05,17.28
PRD00922,Water Bottle Lite,Home & Kitchen,Kitchen Storage,Brand39,SUP023,3938.03,5919.15,33.47,True,2019-12-14,6.91
PRD00923,Water Bottle Classic,Home & Kitchen,Kitchen Storage,Brand24,SUP020,5550.1,8405.91,33.97,True,2022-02-20,5.7
PRD00924,Water Bottle Classic,Home & Kitchen,Kitchen Storage,Brand14,SUP009,6130.71,9249.85,33.72,True,2021-05-07,18.43
PRD00925,Lunch Box,Home & Kitchen,Kitchen Storage,Brand21,SUP013,7876.44,12104.55,34.93,True,2021-09-16,2.96
PRD00926,Lunch Box Elite,Home & Kitchen,Kitchen Storage,Brand22,SUP097,503.67,766.88,34.32,True,2019-09-21,11.68
PRD00927,Lunch Box Pro,Home & Kitchen,Kitchen Storage,Brand49,SUP148,7182.87,10863.29,33.88,True,2023-01-18,0.61
PRD00928,Lunch Box Eco,Home & Kitchen,Kitchen Storage,Brand34,SUP067,8177.83,11697.33,30.09,True,2023-04-23,0.4
PRD00929,Lunch Box Plus,Home & Kitchen,Kitchen Storage,Brand19,SUP047,3721.64,5455.05,31.78,True,2021-01-09,14.52
PRD00930,Lunch Box Plus,Home & Kitchen,Kitchen Storage,Brand03,SUP180,7255.61,11024.08,34.18,False,2023-09-16,14.43
PRD00931,Lunch Box Premium,Home & Kitchen,Kitchen Storage,Brand09,SUP042,6516.56,9202.56,29.19,True,2022-01-13,18.32
PRD00932,Lunch Box Lite,Home & Kitchen,Kitchen Storage,Brand16,SUP014,5419.83,7707.91,29.68,True,2023-05-02,5.57
PRD00933,Lunch Box Plus,Home & Kitchen,Kitchen Storage,Brand16,SUP055,2913.86,4552.62,36.0,True,2018-03-03,6.92
PRD00934,Lunch Box Classic,Home & Kitchen,Kitchen Storage,Brand03,SUP101,8188.19,12338.51,33.64,True,2020-06-04,14.72
PRD00935,Lunch Box Elite,Home & Kitchen,Kitchen Storage,Brand45,SUP038,4238.4,6416.27,33.94,True,2019-09-14,6.54
PRD00936,Lunch Box Pro,Home & Kitchen,Kitchen Storage,Brand28,SUP009,6998.55,9758.73,28.28,True,2022-04-24,6.08
PRD00937,Rack System,Home & Kitchen,Kitchen Storage,Brand08,SUP028,6950.58,9738.57,28.63,True,2020-09-04,21.9
PRD00938,Rack System Max,Home & Kitchen,Kitchen Storage,Brand18,SUP022,1999.27,2923.77,31.62,True,2018-08-12,17.29
PRD00939,Rack System Eco,Home & Kitchen,Kitchen Storage,Brand31,SUP151,4803.3,7065.1,32.01,True,2023-01-15,16.17
PRD00940,Rack System Elite,Home & Kitchen,Kitchen Storage,Brand32,SUP040,5055.89,7377.09,31.46,True,2020-05-27,24.0
PRD00941,Rack System Eco,Home & Kitchen,Kitchen Storage,Brand38,SUP048,6795.27,10114.13,32.81,True,2019-09-07,0.19
PRD00942,Rack System Elite,Home & Kitchen,Kitchen Storage,Brand26,SUP135,7980.08,12260.22,34.91,True,2019-05-12,20.1
PRD00943,Rack System Premium,Home & Kitchen,Kitchen Storage,Brand13,SUP180,8246.09,11915.05,30.79,True,2019-01-11,0.53
PRD00944,Rack System Lite,Home & Kitchen,Kitchen Storage,Brand08,SUP165,1063.32,1522.8,30.17,True,2022-08-24,5.61
PRD00945,Rack System Max,Home & Kitchen,Kitchen Storage,Brand36,SUP083,1016.21,1412.99,28.08,True,2019-02-04,24.63
PRD00946,Rack System Plus,Home & Kitchen,Kitchen Storage,Brand43,SUP189,1152.5,1677.47,31.3,True,2019-07-22,6.91
PRD00947,Rack System Eco,Home & Kitchen,Kitchen Storage,Brand01,SUP041,158.3,230.84,31.42,True,2023-07-16,5.12
PRD00948,Rack System Eco,Home & Kitchen,Kitchen Storage,Brand04,SUP126,5815.06,8733.69,33.42,True,2023-03-22,6.65
PRD00949,Kitchen Organizer,Home & Kitchen,Kitchen Storage,Brand40,SUP011,1125.42,1695.41,33.62,False,2020-09-23,5.23
PRD00950,Kitchen Organizer Pro,Home & Kitchen,Kitchen Storage,Brand05,SUP004,2886.24,4309.48,33.03,False,2018-12-25,7.85
PRD00951,Kitchen Organizer Eco,Home & Kitchen,Kitchen Storage,Brand34,SUP101,5496.25,8576.35,35.91,True,2021-12-11,15.03
PRD00952,Kitchen Organizer Elite,Home & Kitchen,Kitchen Storage,Brand22,SUP084,7915.59,12048.88,34.3,True,2019-04-04,21.25
PRD00953,Kitchen Organizer Premium,Home & Kitchen,Kitchen Storage,Brand41,SUP191,2204.95,3326.97,33.73,True,2020-11-23,9.25
PRD00954,Kitchen Organizer Max,Home & Kitchen,Kitchen Storage,Brand22,SUP129,2737.32,4030.22,32.08,True,2022-05-12,22.3
PRD00955,Kitchen Organizer Eco,Home & Kitchen,Kitchen Storage,Brand34,SUP029,427.65,625.76,31.66,True,2023-01-23,5.65
PRD00956,Kitchen Organizer Premium,Home & Kitchen,Kitchen Storage,Brand45,SUP071,2998.05,4650.81,35.54,True,2021-08-13,1.56
PRD00957,Kitchen Organizer Lite,Home & Kitchen,Kitchen Storage,Brand23,SUP006,7376.64,11269.82,34.55,True,2019-06-04,18.07
PRD00958,Kitchen Organizer Elite,Home & Kitchen,Kitchen Storage,Brand32,SUP097,4652.38,6634.2,29.87,True,2023-05-13,12.4
PRD00959,Kitchen Organizer Eco,Home & Kitchen,Kitchen Storage,Brand31,SUP086,1488.56,2197.22,32.25,True,2018-08-24,7.85
PRD00960,Kitchen Organizer Lite,Home & Kitchen,Kitchen Storage,Brand42,SUP126,5250.16,7837.72,33.01,True,2022-07-17,11.29
PRD00961,Curtain Set,Home & Kitchen,Home Decor,Brand21,SUP015,3328.79,4826.59,31.03,True,2018-01-11,0.96
PRD00962,Curtain Set Pro,Home & Kitchen,Home Decor,Brand29,SUP134,2367.69,3588.24,34.02,True,2022-10-24,19.92
PRD00963,Curtain Set Plus,Home & Kitchen,Home Decor,Brand01,SUP184,932.58,1452.98,35.82,True,2021-05-09,15.0
PRD00964,Curtain Set Classic,Home & Kitchen,Home Decor,Brand01,SUP192,3073.62,4297.86,28.48,True,2018-05-17,13.19
PRD00965,Curtain Set Plus,Home & Kitchen,Home Decor,Brand01,SUP088,3831.08,5764.09,33.54,True,2019-08-25,11.01
PRD00966,Curtain Set Elite,Home & Kitchen,Home Decor,Brand45,SUP057,796.24,1213.59,34.39,True,2020-12-02,14.82
PRD00967,Curtain Set Eco,Home & Kitchen,Home Decor,Brand16,SUP162,7518.59,11293.09,33.42,True,2021-05-13,20.51
PRD00968,Curtain Set Pro,Home & Kitchen,Home Decor,Brand30,SUP179,3315.35,4790.14,30.79,True,2020-01-14,9.69
PRD00969,Curtain Set Plus,Home & Kitchen,Home Decor,Brand18,SUP101,3339.89,4939.46,32.38,True,2022-01-11,15.46
PRD00970,Curtain Set Pro,Home & Kitchen,Home Decor,Brand26,SUP020,628.77,941.88,33.24,True,2020-09-21,21.17
PRD00971,Curtain Set Pro,Home & Kitchen,Home Decor,Brand36,SUP133,3176.53,4578.21,30.62,True,2021-03-15,19.34
PRD00972,Curtain Set Select,Home & Kitchen,Home Decor,Brand08,SUP098,1677.18,2482.71,32.45,True,2020-04-14,9.55
PRD00973,Cushion Cover,Home & Kitchen,Home Decor,Brand27,SUP018,7316.53,11116.41,34.18,True,2023-11-22,4.28
PRD00974,Cushion Cover Pro,Home & Kitchen,Home Decor,Brand06,SUP146,2454.21,3541.67,30.7,True,2021-10-18,4.83
PRD00975,Cushion Cover Lite,Home & Kitchen,Home Decor,Brand33,SUP197,1137.25,1770.11,35.75,True,2023-06-01,14.4
PRD00976,Cushion Cover Eco,Home & Kitchen,Home Decor,Brand44,SUP146,4665.84,6491.13,28.12,True,2021-10-14,15.5
PRD00977,Cushion Cover Elite,Home & Kitchen,Home Decor,Brand21,SUP184,2224.37,3464.21,35.79,True,2018-03-18,24.59
PRD00978,Cushion Cover Max,Home & Kitchen,Home Decor,Brand50,SUP020,7404.37,11153.99,33.62,True,2022-04-17,2.09
PRD00979,Cushion Cover Eco,Home & Kitchen,Home Decor,Brand11,SUP078,1933.95,2816.72,31.34,True,2023-11-11,17.76
PRD00980,Cushion Cover Pro,Home & Kitchen,Home Decor,Brand17,SUP160,3444.06,4858.73,29.12,True,2019-08-06,2.9
PRD00981,Cushion Cover Lite,Home & Kitchen,Home Decor,Brand05,SUP018,1899.43,2933.3,35.25,True,2019-04-10,12.99
PRD00982,Cushion Cover Classic,Home & Kitchen,Home Decor,Brand29,SUP106,487.35,729.44,33.19,True,2022-04-12,8.82
PRD00983,Cushion Cover Select,Home & Kitchen,Home Decor,Brand02,SUP180,1972.52,2900.79,32.0,True,2019-12-03,1.67
PRD00984,Cushion Cover Pro,Home & Kitchen,Home Decor,Brand41,SUP146,5427.43,7886.67,31.18,True,2023-11-12,6.68
PRD00985,Bedsheet Set,Home & Kitchen,Home Decor,Brand32,SUP095,5073.9,7575.87,33.03,True,2019-10-06,3.95
PRD00986,Bedsheet Set Eco,Home & Kitchen,Home Decor,Brand01,SUP173,1140.45,1765.68,35.41,True,2021-05-10,13.22
PRD00987,Bedsheet Set Pro,Home & Kitchen,Home Decor,Brand24,SUP130,5781.28,8322.86,30.54,True,2022-10-22,24.68
PRD00988,Bedsheet Set Elite,Home & Kitchen,Home Decor,Brand31,SUP115,3140.21,4756.22,33.98,True,2021-01-21,22.16
PRD00989,Bedsheet Set Pro,Home & Kitchen,Home Decor,Brand15,SUP141,2969.75,4447.59,33.23,True,2021-02-22,10.56
PRD00990,Bedsheet Set Elite,Home & Kitchen,Home Decor,Brand09,SUP069,4263.26,6149.3,30.67,True,2019-02-09,24.37
PRD00991,Bedsheet Set Select,Home & Kitchen,Home Decor,Brand29,SUP055,2094.59,3163.3,33.78,True,2022-01-20,22.65
PRD00992,Bedsheet Set Premium,Home & Kitchen,Home Decor,Brand14,SUP053,4707.55,6587.93,28.54,True,2022-07-15,14.95
PRD00993,Bedsheet Set Premium,Home & Kitchen,Home Decor,Brand37,SUP185,3240.04,4923.41,34.19,True,2022-11-25,14.93
PRD00994,Bedsheet Set Premium,Home & Kitchen,Home Decor,Brand32,SUP086,7982.79,11236.01,28.95,True,2022-04-08,13.8
PRD00995,Bedsheet Set Elite,Home & Kitchen,Home Decor,Brand18,SUP067,3094.93,4781.51,35.27,True,2019-06-11,2.49
PRD00996,Bedsheet Set Premium,Home & Kitchen,Home Decor,Brand09,SUP105,4718.7,6970.3,32.3,True,2021-09-21,9.1
PRD00997,Pillow Cover,Home & Kitchen,Home Decor,Brand29,SUP165,2153.68,3344.73,35.61,True,2018-11-06,19.67
PRD00998,Pillow Cover Pro,home & kitchen,Home Decor,Brand49,SUP115,5857.39,9116.63,35.75,True,2019-12-09,15.77
PRD00999,Pillow Cover Pro,Home & Kitchen,Home Decor,Brand01,SUP115,4985.71,6966.82,28.44,True,2018-01-07,22.68
PRD01000,Pillow Cover Plus,Home & Kitchen,Home Decor,Brand42,SUP174,4343.7,6618.98,34.38,True,2022-11-24,18.58
PRD01001,Pillow Cover Max,Home & Kitchen,Home Decor,Brand30,SUP038,6165.67,9516.77,35.21,True,2021-09-13,20.31
PRD01002,Pillow Cover Eco,Home & Kitchen,Home Decor,Brand27,SUP108,571.96,794.5,28.01,True,2018-08-01,17.98
PRD01003,Pillow Cover Max,Home & Kitchen,Home Decor,Brand20,SUP106,2110.07,3283.67,35.74,False,2018-01-15,24.67
PRD01004,Pillow Cover Select,Home & Kitchen,Home Decor,Brand25,SUP119,8085.86,11667.6,30.7,True,2018-04-17,6.35
PRD01005,Pillow Cover Premium,Home & Kitchen,Home Decor,Brand01,SUP121,5102.31,7873.64,35.2,True,2019-06-04,4.24
PRD01006,Pillow Cover Premium,Home & Kitchen,Home Decor,Brand37,SUP053,5214.28,7325.64,28.82,True,2023-02-18,5.02
PRD01007,Pillow Cover Pro,Home & Kitchen,Home Decor,Brand49,SUP197,827.18,1179.26,29.86,True,2023-04-09,12.8
PRD01008,Pillow Cover Elite,Home & Kitchen,Home Decor,Brand12,SUP107,2502.05,3899.54,35.84,True,2020-01-04,9.63
PRD01009,Wall Art,Home & Kitchen,Home Decor,Brand30,SUP062,7087.37,9999.52,29.12,True,2020-11-01,6.91
PRD01010,Wall Art Plus,Home & Kitchen,Home Decor,Brand41,SUP177,636.74,923.0,31.01,True,2022-05-12,17.72
PRD01011,Wall Art Eco,Home & Kitchen,Home Decor,Brand16,SUP080,5534.25,7876.41,29.74,True,2021-05-13,5.77
PRD01012,Wall Art Elite,Home & Kitchen,Home Decor,Brand48,SUP152,8196.97,11532.79,28.92,True,2022-05-22,5.28
PRD01013,Wall Art Plus,Home & Kitchen,Home Decor,Brand38,SUP043,5268.41,7988.98,34.05,True,2019-12-09,12.05
PRD01014,Wall Art Max,Home & Kitchen,Home Decor,Brand39,SUP183,4791.23,7336.76,34.7,True,2022-08-13,8.45
PRD01015,Wall Art Premium,Home & Kitchen,Home Decor,Brand17,SUP162,2041.44,2838.56,28.08,True,2019-11-02,6.84
PRD01016,Wall Art Select,Home & Kitchen,Home Decor,Brand29,SUP032,498.3,745.19,33.13,True,2020-12-26,14.65
PRD01017,Wall Art Classic,Home & Kitchen,Home Decor,Brand41,SUP120,5646.0,8333.68,32.25,True,2023-06-19,5.82
PRD01018,Wall Art Eco,Home & Kitchen,Home Decor,Brand01,SUP059,5424.8,7884.11,31.19,True,2023-03-08,24.94
PRD01019,Wall Art Premium,Home & Kitchen,Home Decor,Brand43,SUP087,2708.49,3963.88,31.67,True,2019-06-18,3.35
PRD01020,Wall Art Max,Home & Kitchen,Home Decor,Brand34,SUP114,3562.37,5123.89,30.48,True,2018-04-20,3.99
PRD01021,Diya Set,Home & Kitchen,Home Decor,Brand39,SUP081,3559.69,5369.31,33.7,True,2018-07-20,8.55
PRD01022,Diya Set Elite,Home & Kitchen,Home Decor,Brand31,SUP042,6333.26,9570.67,33.83,True,2021-01-27,14.51
PRD01023,Diya Set Lite,Home & Kitchen,Home Decor,Brand43,SUP173,6697.75,10141.07,33.95,True,2023-02-05,14.7
PRD01024,Diya Set Lite,Home & Kitchen,Home Decor,Brand40,SUP005,3781.03,5606.99,32.57,True,2023-05-20,5.0
PRD01025,Diya Set Plus,Home & Kitchen,Home Decor,Brand26,SUP053,4472.89,6227.43,28.17,True,2021-03-18,9.02
PRD01026,Diya Set Premium,Home & Kitchen,Home Decor,Brand49,SUP197,181.51,255.37,28.92,True,2023-06-07,10.97
PRD01027,Diya Set Elite,Home & Kitchen,Home Decor,Brand04,SUP008,5733.86,8292.47,30.85,True,2020-08-09,4.16
PRD01028,Diya Set Max,HOME & KITCHEN,Home Decor,Brand14,SUP139,5481.49,8086.35,32.21,True,2021-05-22,23.9
PRD01029,Diya Set Elite,Home & Kitchen,Home Decor,Brand36,SUP157,1195.39,1841.08,35.07,True,2022-05-10,0.24
PRD01030,Diya Set Select,Home & Kitchen,Home Decor,Brand21,SUP123,8105.59,12071.24,32.85,False,2021-11-05,15.62
PRD01031,Diya Set Select,Home & Kitchen,Home Decor,Brand33,SUP196,4308.23,6557.09,34.3,True,2021-11-02,17.3
PRD01032,Diya Set Plus,Home & Kitchen,Home Decor,Brand10,SUP051,5942.02,8513.08,30.2,True,2019-02-15,3.48
PRD01033,Festive Decor,Home & Kitchen,Home Decor,Brand02,SUP048,5485.1,7708.19,28.84,True,2019-10-27,7.64
PRD01034,Festive Decor Eco,Home & Kitchen,Home Decor,Brand19,SUP154,1937.05,2750.48,29.57,True,2021-12-10,15.69
PRD01035,Festive Decor Select,Home & Kitchen,Home Decor,Brand29,SUP021,4046.92,6204.26,34.77,True,2019-09-23,11.69
PRD01036,Festive Decor Pro,Home & Kitchen,Home Decor,Brand10,SUP170,8146.11,12538.8,35.03,True,2022-08-15,12.9
PRD01037,Festive Decor Classic,Home & Kitchen,Home Decor,Brand27,SUP123,7060.43,10520.21,32.89,True,2018-05-25,17.82
PRD01038,Festive Decor Max,Home & Kitchen,Home Decor,Brand42,SUP187,548.49,844.77,35.07,False,2021-10-16,1.46
PRD01039,Festive Decor Lite,Home & Kitchen,Home Decor,Brand46,SUP137,2734.88,4083.82,33.03,True,2020-08-25,0.62
PRD01040,Festive Decor Elite,Home & Kitchen,Home Decor,Brand38,SUP017,2077.96,3133.18,33.68,True,2020-07-17,18.52
PRD01041,Festive Decor Classic,Home & Kitchen,Home Decor,Brand08,SUP155,5966.91,8367.21,28.69,True,2018-03-25,19.96
PRD01042,Festive Decor Premium,Home & Kitchen,Home Decor,Brand10,SUP038,1082.17,1605.45,32.59,True,2020-02-23,3.7
PRD01043,Festive Decor Eco,Home & Kitchen,Home Decor,Brand35,SUP007,5378.74,8387.4,35.87,True,2018-05-18,11.46
PRD01044,Festive Decor Select,HOME & KITCHEN,Home Decor,Brand24,SUP069,5488.4,8447.9,35.03,True,2021-01-02,19.7
PRD01045,Study Table,Home & Kitchen,Furniture,Brand20,SUP112,1160.83,1686.19,31.16,True,2019-09-17,7.85
PRD01046,Study Table Pro,Home & Kitchen,Furniture,Brand49,SUP005,1534.93,2359.79,34.95,True,2020-03-02,1.02
PRD01047,Study Table Premium,Home & Kitchen,Furniture,Brand37,SUP109,3323.24,5147.68,35.44,True,2020-05-12,6.99
PRD01048,Study Table Pro,Home & Kitchen,Furniture,Brand45,SUP087,3594.86,5113.04,29.69,True,2020-07-11,22.55
PRD01049,Study Table Pro,Home & Kitchen,Furniture,Brand07,SUP134,5347.92,7853.73,31.91,True,2023-06-08,21.96
PRD01050,Study Table Classic,Home & Kitchen,Furniture,Brand27,SUP004,576.78,830.05,30.51,True,2020-07-08,3.34
PRD01051,Study Table Eco,Home & Kitchen,Furniture,Brand48,SUP140,434.07,613.62,29.26,True,2021-11-11,17.74
PRD01052,Study Table Elite,Home & Kitchen,Furniture,Brand33,SUP115,1281.32,1835.94,30.21,True,2020-09-25,20.6
PRD01053,Study Table Select,Home & Kitchen,Furniture,Brand09,SUP168,1629.85,2286.92,28.73,True,2022-11-25,7.53
PRD01054,Study Table Pro,Home & Kitchen,Furniture,Brand42,SUP060,6954.37,10270.8,32.29,True,2021-01-03,23.93
PRD01055,Study Table Max,Home & Kitchen,Furniture,Brand18,SUP124,3590.39,5188.74,30.8,True,2020-03-02,3.06
PRD01056,Study Table Classic,Home & Kitchen,Furniture,Brand07,SUP096,6543.02,9678.35,32.4,True,2018-11-08,0.45
PRD01057,Chair,Home & Kitchen,Furniture,Brand43,SUP192,1888.57,2857.42,33.91,True,2023-08-09,25.0
PRD01058,Chair Lite,Home & Kitchen,Furniture,Brand13,SUP034,6378.2,9421.11,32.3,True,2019-03-15,0.44
PRD01059,Chair Select,Home & Kitchen,Furniture,Brand30,SUP105,7920.53,11752.37,32.6,True,2019-04-20,2.47
PRD01060,Chair Lite,Home & Kitchen,Furniture,Brand42,SUP090,4963.38,7437.51,33.27,True,2019-09-13,2.5
PRD01061,Chair Plus,Home & Kitchen,Furniture,Brand15,SUP140,992.12,1408.91,29.58,True,2020-06-06,24.82
PRD01062,Chair Select,Home & Kitchen,Furniture,Brand47,SUP187,1445.75,2151.25,32.8,True,2022-09-20,3.44
PRD01063,Chair Select,HOME & KITCHEN,Furniture,Brand05,SUP096,213.42,311.44,31.47,True,2020-06-25,22.01
PRD01064,Chair Classic,Home & Kitchen,Furniture,Brand08,SUP144,6780.72,10229.11,33.71,True,2018-10-18,9.3
PRD01065,Chair Max,Home & Kitchen,Furniture,Brand12,SUP128,3970.85,5832.04,31.91,True,2019-02-17,23.9
PRD01066,Chair Eco,Home & Kitchen,Furniture,Brand41,SUP171,4504.8,6809.91,33.85,True,2018-07-14,14.35
PRD01067,Chair Eco,Home & Kitchen,Furniture,Brand48,SUP071,446.75,689.96,35.25,True,2018-01-05,19.55
PRD01068,Chair Select,Home & Kitchen,Furniture,Brand41,SUP073,4988.42,7067.62,29.42,True,2020-05-11,13.08
PRD01069,Bookshelf,Home & Kitchen,Furniture,Brand22,SUP074,4031.36,5775.31,30.2,True,2023-04-25,13.8
PRD01070,Bookshelf Pro,Home & Kitchen,Furniture,Brand40,SUP080,6373.95,9151.23,30.35,False,2019-06-05,0.64
PRD01071,Bookshelf Elite,Home & Kitchen,Furniture,Brand39,SUP018,7820.41,12219.36,36.0,True,2018-09-21,8.37
PRD01072,Bookshelf Max,home & kitchen,Furniture,Brand02,SUP016,4210.99,6312.77,33.29,True,2021-07-06,11.15
PRD01073,Bookshelf Lite,Home & Kitchen,Furniture,Brand49,SUP135,4456.48,6740.45,33.88,True,2023-01-16,15.12
PRD01074,Bookshelf Classic,Home & Kitchen,Furniture,Brand35,SUP096,4559.12,6374.15,28.47,True,2022-01-24,16.84
PRD01075,Bookshelf Premium,Home & Kitchen,Furniture,Brand03,SUP109,3078.02,4284.4,28.16,True,2020-12-05,4.81
PRD01076,Bookshelf Classic,Home & Kitchen,Furniture,Brand39,SUP144,2003.17,3046.37,34.24,True,2020-09-03,2.27
PRD01077,Bookshelf Elite,Home & Kitchen,Furniture,Brand17,SUP147,3310.23,4620.92,28.36,True,2023-05-23,3.32
PRD01078,Bookshelf Eco,Home & Kitchen,Furniture,Brand20,SUP043,2310.46,3586.13,35.57,True,2021-06-15,7.7
PRD01079,Bookshelf Elite,Home & Kitchen,Furniture,Brand06,SUP136,4451.76,6220.77,28.44,True,2018-07-19,7.53
PRD01080,Bookshelf Premium,Home & Kitchen,Furniture,Brand46,SUP005,1929.72,2900.29,33.46,True,2019-08-24,22.35
PRD01081,Wardrobe,Home & Kitchen,Furniture,Brand07,SUP011,7552.41,10842.63,30.35,True,2020-12-24,1.01
PRD01082,Wardrobe Lite,Home & Kitchen,Furniture,Brand49,SUP023,5278.94,8152.73,35.25,True,2021-08-03,9.05
PRD01083,Wardrobe Max,Home & Kitchen,Furniture,Brand46,SUP132,205.72,320.68,35.85,False,2018-10-10,6.54
PRD01084,Wardrobe Select,Home & Kitchen,Furniture,Brand40,SUP082,7007.86,9909.85,29.28,True,2021-01-04,24.94
PRD01085,Wardrobe Pro,Home & Kitchen,Furniture,Brand19,SUP125,5149.96,7519.84,31.52,True,2023-01-22,15.44
PRD01086,Wardrobe Max,Home & Kitchen,Furniture,Brand36,SUP103,7340.77,10546.21,30.39,True,2020-01-27,24.61
PRD01087,Wardrobe Lite,Home & Kitchen,Furniture,Brand45,SUP004,4294.9,6371.4,32.59,True,2023-02-02,8.13
PRD01088,Wardrobe Pro,Home & Kitchen,Furniture,Brand38,SUP020,7410.6,11253.22,34.15,True,2022-04-11,20.24
PRD01089,Wardrobe Plus,Home & Kitchen,Furniture,Brand37,SUP190,2519.03,3786.8,33.48,True,2023-04-21,2.75
PRD01090,Wardrobe Lite,Home & Kitchen,Furniture,Brand03,SUP034,1255.37,1828.35,31.34,True,2023-12-02,20.97
PRD01091,Wardrobe Select,Home & Kitchen,Furniture,Brand45,SUP126,4264.51,6423.97,33.62,True,2021-09-01,12.47
PRD01092,Wardrobe Max,Home & Kitchen,Furniture,Brand19,SUP018,7838.02,11625.83,32.58,True,2018-01-09,17.65
PRD01093,Bed Frame,Home & Kitchen,Furniture,Brand04,SUP069,5768.73,8244.7,30.03,True,2020-12-19,20.51
PRD01094,Bed Frame Select,Home & Kitchen,Furniture,Brand03,SUP096,1940.14,2862.65,32.23,True,2019-03-22,19.43
PRD01095,Bed Frame Premium,Home & Kitchen,Furniture,Brand22,SUP034,1290.48,1909.23,32.41,True,2023-09-26,3.72
PRD01096,Bed Frame Max,Home & Kitchen,Furniture,Brand19,SUP085,3793.84,5763.34,34.17,True,2021-07-27,4.43
PRD01097,Bed Frame Lite,Home & Kitchen,Furniture,Brand24,SUP011,7725.35,11230.76,31.21,True,2021-07-27,22.8
PRD01098,Bed Frame Eco,Home & Kitchen,Furniture,Brand34,SUP113,8030.12,12542.23,35.98,True,2020-10-01,20.88
PRD01099,Bed Frame Eco,Home & Kitchen,Furniture,Brand19,SUP082,4170.48,6260.64,33.39,False,2020-01-12,10.27
PRD01100,Bed Frame Elite,Home & Kitchen,Furniture,Brand30,SUP062,1959.18,2797.97,29.98,True,2019-03-04,14.48
PRD01101,Bed Frame Select,Home & Kitchen,Furniture,Brand28,SUP185,1433.76,2115.5,32.23,True,2021-10-14,4.61
PRD01102,Bed Frame Lite,Home & Kitchen,Furniture,Brand34,SUP002,3892.37,5639.83,30.98,True,2020-09-12,5.97
PRD01103,Bed Frame Pro,home & kitchen,Furniture,Brand27,SUP045,2355.98,3288.74,28.36,True,2022-06-12,4.98
PRD01104,Bed Frame Eco,Home & Kitchen,Furniture,Brand20,SUP160,7142.18,9982.68,28.45,True,2023-11-04,6.72
PRD01105,Sofa,Home & Kitchen,Furniture,Brand33,SUP171,5004.24,7069.76,29.22,True,2020-08-07,20.6
PRD01106,Sofa Pro,Home & Kitchen,Furniture,Brand23,SUP051,3354.01,5074.75,33.91,True,2018-07-14,11.5
PRD01107,Sofa Plus,Home & Kitchen,Furniture,Brand40,SUP140,6758.8,10444.24,35.29,True,2021-11-18,7.27
PRD01108,Sofa Premium,Home & Kitchen,Furniture,Brand14,SUP039,6723.14,10320.24,34.85,True,2023-12-12,22.73
PRD01109,Sofa Elite,Home & Kitchen,Furniture,Brand18,SUP091,1112.36,1549.76,28.22,True,2021-09-26,6.44
PRD01110,Sofa Elite,Home & Kitchen,Furniture,Brand01,SUP168,2417.05,3611.78,33.08,True,2022-04-27,17.32
PRD01111,Sofa Premium,Home & Kitchen,Furniture,Brand05,SUP136,558.72,784.07,28.74,True,2023-11-12,5.09
PRD01112,Sofa Max,Home & Kitchen,Furniture,Brand36,SUP016,7224.59,10264.02,29.61,True,2022-05-14,5.65
PRD01113,Sofa Max,Home & Kitchen,Furniture,Brand35,SUP184,3210.01,4993.88,35.72,True,2023-12-07,17.85
PRD01114,Sofa Premium,Home & Kitchen,Furniture,Brand21,SUP173,4197.11,5946.16,29.41,True,2021-01-07,21.91
PRD01115,Sofa Select,Home & Kitchen,Furniture,Brand10,SUP129,3215.06,4604.06,30.17,True,2022-09-14,5.65
PRD01116,Sofa Classic,Home & Kitchen,Furniture,Brand17,SUP059,5702.63,8672.97,34.25,False,2023-10-04,14.76
PRD01117,Dining Table,Home & Kitchen,Furniture,Brand28,SUP110,5826.92,8324.82,30.01,True,2019-05-18,24.32
PRD01118,Dining Table Eco,Home & Kitchen,Furniture,Brand29,SUP187,3832.98,5736.77,33.19,True,2019-07-27,5.25
PRD01119,Dining Table Lite,Home & Kitchen,Furniture,Brand41,SUP116,6548.08,9245.14,29.17,True,2019-06-19,2.34
